session_id,user_id,persona,session_start,session_end,session_duration_minutes,exit_reason,is_weekend
S0004406,U01295,passive_scroller,2025-07-31 21:32:32,2025-07-31 21:44:32,12,fatigue,False
S0004407,U00938,passive_scroller,2025-04-05 18:09:21,2025-04-05 18:16:21,7,interruption,True
S0004408,U04305,passive_scroller,2026-03-26 20:55:14,2026-03-26 21:04:14,9,goal_completed,False
S0004409,U00567,binge_user,2025-06-28 20:38:43,2025-06-28 22:32:43,114,interruption,True
S0004410,U00252,binge_user,2025-07-31 23:03:43,2025-08-01 00:35:43,92,boredom,False
S0004411,U04189,trend_hopper,2025-08-04 19:20:57,2025-08-04 19:41:57,21,fatigue,False
S0004412,U00946,binge_user,2025-06-03 00:05:18,2025-06-03 01:32:18,87,goal_completed,False
S0004413,U00723,active_engager,2025-12-26 22:03:10,2025-12-26 22:18:10,15,fatigue,False
S0004414,U01166,binge_user,2025-11-04 21:36:38,2025-11-04 22:16:38,40,interruption,False
S0004415,U02535,passive_scroller,2025-01-24 21:16:27,2025-01-24 21:28:27,12,goal_completed,False
S0004416,U04556,active_engager,2025-01-08 20:39:41,2025-01-08 20:52:41,13,goal_completed,False
S0004417,U01732,active_engager,2026-03-12 21:55:41,2026-03-12 22:05:41,10,boredom,False
S0004418,U01605,binge_user,2025-03-20 01:24:27,2025-03-20 03:22:27,118,fatigue,False
S0004419,U04340,active_engager,2025-02-10 19:41:26,2025-02-10 20:19:26,38,interruption,False
S0004420,U03099,passive_scroller,2026-01-28 00:02:38,2026-01-28 00:14:38,12,boredom,False
S0004421,U04049,active_engager,2026-01-17 23:05:27,2026-01-17 23:36:27,31,goal_completed,True
S0004422,U01201,trend_hopper,2025-11-03 00:52:43,2025-11-03 01:12:43,20,fatigue,False
S0004423,U03293,binge_user,2025-07-31 23:20:57,2025-08-01 00:41:57,81,fatigue,False
S0004424,U01196,binge_user,2025-12-15 20:21:27,2025-12-15 21:25:27,64,goal_completed,False
S0004425,U03594,passive_scroller,2026-04-11 23:31:19,2026-04-11 23:39:19,8,fatigue,True
S0004426,U00195,binge_user,2026-02-15 23:57:33,2026-02-16 01:25:33,88,fatigue,True
S0004427,U00691,trend_hopper,2025-09-21 01:28:39,2025-09-21 01:53:39,25,boredom,True
S0004428,U02593,active_engager,2025-01-09 21:21:51,2025-01-09 21:32:51,11,goal_completed,False
S0004429,U00445,binge_user,2026-04-09 22:48:19,2026-04-09 23:58:19,70,boredom,False
S0004430,U02157,passive_scroller,2025-12-02 09:23:44,2025-12-02 09:38:44,15,fatigue,False
S0004431,U01308,passive_scroller,2025-05-10 23:37:09,2025-05-10 23:41:09,4,boredom,True
S0004432,U02303,binge_user,2026-02-13 23:00:50,2026-02-14 00:42:50,102,interruption,False
S0004433,U00925,passive_scroller,2026-01-28 01:08:25,2026-01-28 01:12:25,4,interruption,False
S0004434,U01431,binge_user,2025-09-17 19:30:13,2025-09-17 21:00:13,90,boredom,False
S0004435,U00145,passive_scroller,2025-04-22 13:07:14,2025-04-22 13:15:14,8,fatigue,False
S0004436,U00922,trend_hopper,2025-12-20 00:46:53,2025-12-20 01:05:53,19,fatigue,True
S0004437,U00111,active_engager,2025-01-22 12:14:18,2025-01-22 12:30:18,16,goal_completed,False
S0004438,U02309,passive_scroller,2026-04-28 23:43:45,2026-04-28 23:46:45,3,fatigue,False
S0004439,U02020,trend_hopper,2025-02-04 20:51:40,2025-02-04 21:08:40,17,interruption,False
S0004440,U04670,passive_scroller,2025-01-18 20:55:09,2025-01-18 21:02:09,7,interruption,True
S0004441,U03558,passive_scroller,2025-03-18 22:58:20,2025-03-18 23:00:20,2,goal_completed,False
S0004442,U00078,passive_scroller,2026-03-19 00:42:14,2026-03-19 00:51:14,9,interruption,False
S0004443,U03184,passive_scroller,2026-03-24 22:19:03,2026-03-24 22:33:03,14,boredom,False
S0004444,U04147,passive_scroller,2026-01-09 22:46:17,2026-01-09 22:55:17,9,boredom,False
S0004445,U00898,binge_user,2025-10-04 23:48:05,2025-10-05 01:26:05,98,fatigue,True
S0004446,U01309,active_engager,2025-02-14 21:59:17,2025-02-14 22:23:17,24,interruption,False
S0004447,U03195,passive_scroller,2025-07-23 21:16:56,2025-07-23 21:28:56,12,interruption,False
S0004448,U04789,active_engager,2025-05-26 19:53:52,2025-05-26 20:08:52,15,fatigue,False
S0004449,U02551,active_engager,2025-05-30 00:49:47,2025-05-30 01:01:47,12,interruption,False
S0004450,U04639,passive_scroller,2026-01-10 13:35:40,2026-01-10 13:42:40,7,goal_completed,True
S0004451,U04360,trend_hopper,2025-05-09 23:04:00,2025-05-09 23:14:00,10,goal_completed,False
S0004452,U01603,binge_user,2025-08-19 22:14:22,2025-08-19 23:05:22,51,boredom,False
S0004453,U01219,active_engager,2025-11-20 23:09:11,2025-11-20 23:22:11,13,boredom,False
S0004454,U03879,trend_hopper,2025-06-08 00:56:11,2025-06-08 01:17:11,21,boredom,True
S0004455,U03376,binge_user,2025-04-05 19:12:18,2025-04-05 19:51:18,39,interruption,True
S0004456,U04696,passive_scroller,2025-05-24 23:59:32,2025-05-25 00:01:32,2,interruption,True
S0004457,U03890,binge_user,2025-01-29 23:07:40,2025-01-30 00:36:40,89,fatigue,False
S0004458,U00310,active_engager,2025-05-14 21:47:14,2025-05-14 21:58:14,11,interruption,False
S0004459,U01318,passive_scroller,2025-10-02 21:11:40,2025-10-02 21:16:40,5,boredom,False
S0004460,U02480,passive_scroller,2025-11-05 18:07:06,2025-11-05 18:11:06,4,boredom,False
S0004461,U01703,active_engager,2025-03-13 19:11:38,2025-03-13 19:39:38,28,interruption,False
S0004462,U04375,active_engager,2026-03-05 20:17:48,2026-03-05 20:36:48,19,fatigue,False
S0004463,U02878,binge_user,2025-03-04 18:10:44,2025-03-04 19:24:44,74,interruption,False
S0004464,U01182,passive_scroller,2025-09-21 13:20:36,2025-09-21 13:22:36,2,goal_completed,True
S0004465,U02544,trend_hopper,2026-04-09 13:34:04,2026-04-09 13:42:04,8,boredom,False
S0004466,U02044,trend_hopper,2025-05-11 23:29:06,2025-05-11 23:47:06,18,interruption,True
S0004467,U04549,binge_user,2026-04-24 19:42:05,2026-04-24 20:14:05,32,fatigue,False
S0004468,U04825,binge_user,2026-04-18 22:37:17,2026-04-19 00:34:17,117,boredom,True
S0004469,U03236,trend_hopper,2025-02-03 12:09:32,2025-02-03 12:30:32,21,goal_completed,False
S0004470,U04344,binge_user,2025-05-28 00:26:53,2025-05-28 02:06:53,100,interruption,False
S0004471,U04416,active_engager,2025-03-23 22:13:21,2025-03-23 22:58:21,45,fatigue,True
S0004472,U02694,binge_user,2026-04-07 13:27:40,2026-04-07 15:09:40,102,interruption,False
S0004473,U01336,active_engager,2026-04-06 21:38:16,2026-04-06 22:02:16,24,boredom,False
S0004474,U03161,passive_scroller,2025-03-10 22:53:10,2025-03-10 22:59:10,6,interruption,False
S0004475,U01871,trend_hopper,2025-07-04 19:25:52,2025-07-04 19:50:52,25,goal_completed,False
S0004476,U03315,passive_scroller,2025-02-22 01:33:44,2025-02-22 01:46:44,13,interruption,True
S0004477,U04302,trend_hopper,2026-03-14 00:46:28,2026-03-14 00:56:28,10,fatigue,True
S0004478,U01061,passive_scroller,2025-11-12 01:43:34,2025-11-12 01:47:34,4,boredom,False
S0004479,U04245,active_engager,2025-05-24 01:01:05,2025-05-24 01:39:05,38,goal_completed,True
S0004480,U02875,passive_scroller,2025-07-26 19:36:06,2025-07-26 19:42:06,6,goal_completed,True
S0004481,U00019,passive_scroller,2025-10-13 13:15:10,2025-10-13 13:21:10,6,goal_completed,False
S0004482,U00885,passive_scroller,2025-04-04 18:59:32,2025-04-04 19:10:32,11,fatigue,False
S0004483,U01160,passive_scroller,2025-08-31 00:11:58,2025-08-31 00:20:58,9,fatigue,True
S0004484,U01716,binge_user,2026-01-10 23:13:33,2026-01-11 00:05:33,52,boredom,True
S0004485,U00667,trend_hopper,2025-09-13 13:42:37,2025-09-13 14:04:37,22,boredom,True
S0004486,U04383,active_engager,2026-04-15 13:01:34,2026-04-15 13:28:34,27,boredom,False
S0004487,U03167,passive_scroller,2025-10-18 20:49:23,2025-10-18 20:57:23,8,boredom,True
S0004488,U01844,binge_user,2025-10-16 12:03:08,2025-10-16 13:35:08,92,interruption,False
S0004489,U04072,active_engager,2025-12-22 22:45:50,2025-12-22 23:28:50,43,boredom,False
S0004490,U01729,binge_user,2026-01-30 19:18:43,2026-01-30 20:13:43,55,boredom,False
S0004491,U02829,binge_user,2026-02-08 12:28:28,2026-02-08 14:05:28,97,boredom,True
S0004492,U03277,trend_hopper,2025-03-07 18:33:12,2025-03-07 18:46:12,13,fatigue,False
S0004493,U03524,passive_scroller,2025-06-17 19:59:53,2025-06-17 20:14:53,15,fatigue,False
S0004494,U03399,binge_user,2025-02-18 19:31:21,2025-02-18 21:27:21,116,goal_completed,False
S0004495,U02931,active_engager,2025-04-19 22:35:10,2025-04-19 22:49:10,14,fatigue,True
S0004496,U01936,trend_hopper,2025-12-16 22:07:54,2025-12-16 22:18:54,11,goal_completed,False
S0004497,U03614,binge_user,2025-07-26 23:32:54,2025-07-27 01:47:54,135,fatigue,True
S0004498,U00008,binge_user,2026-03-07 22:21:07,2026-03-07 23:23:07,62,boredom,True
S0004499,U04705,trend_hopper,2025-01-07 00:55:01,2025-01-07 01:02:01,7,interruption,False
S0004500,U04957,trend_hopper,2026-03-08 18:05:45,2026-03-08 18:27:45,22,fatigue,True
S0004501,U04337,binge_user,2025-04-09 01:25:11,2025-04-09 03:17:11,112,boredom,False
S0004502,U01434,active_engager,2025-08-27 13:34:47,2025-08-27 13:59:47,25,goal_completed,False
S0004503,U00841,trend_hopper,2025-10-30 01:13:28,2025-10-30 01:32:28,19,goal_completed,False
S0004504,U01007,active_engager,2025-05-18 18:34:09,2025-05-18 19:20:09,46,fatigue,True
S0004505,U00065,binge_user,2025-07-07 22:05:30,2025-07-07 23:26:30,81,interruption,False
S0004506,U02942,active_engager,2025-07-13 01:55:13,2025-07-13 02:19:13,24,fatigue,True
S0004507,U00436,active_engager,2025-02-03 01:53:05,2025-02-03 02:34:05,41,interruption,False
S0004508,U01945,passive_scroller,2025-03-24 19:36:36,2025-03-24 19:44:36,8,fatigue,False
S0004509,U00475,active_engager,2026-04-27 23:43:49,2026-04-28 00:19:49,36,interruption,False
S0004510,U00451,passive_scroller,2026-02-08 09:08:01,2026-02-08 09:18:01,10,boredom,True
S0004511,U02777,trend_hopper,2025-11-15 20:39:39,2025-11-15 20:57:39,18,goal_completed,True
S0004512,U03692,binge_user,2025-06-19 19:18:16,2025-06-19 20:27:16,69,boredom,False
S0004513,U00868,passive_scroller,2025-12-14 19:18:12,2025-12-14 19:33:12,15,interruption,True
S0004514,U03374,passive_scroller,2026-04-28 22:10:41,2026-04-28 22:19:41,9,goal_completed,False
S0004515,U04667,binge_user,2025-11-22 22:33:17,2025-11-23 00:10:17,97,goal_completed,True
S0004516,U01107,trend_hopper,2025-10-19 00:30:17,2025-10-19 00:44:17,14,boredom,True
S0004517,U00966,passive_scroller,2026-04-06 23:39:06,2026-04-06 23:48:06,9,goal_completed,False
S0004518,U01234,active_engager,2025-04-27 20:52:19,2025-04-27 21:36:19,44,goal_completed,True
S0004519,U00404,passive_scroller,2025-12-25 22:11:46,2025-12-25 22:25:46,14,interruption,False
S0004520,U04772,active_engager,2025-12-13 18:03:59,2025-12-13 18:43:59,40,goal_completed,True
S0004521,U04896,active_engager,2026-03-02 00:06:22,2026-03-02 00:51:22,45,boredom,False
S0004522,U00385,trend_hopper,2025-08-18 19:01:28,2025-08-18 19:07:28,6,interruption,False
S0004523,U00884,trend_hopper,2025-11-22 18:20:02,2025-11-22 18:42:02,22,fatigue,True
S0004524,U02179,active_engager,2025-02-28 23:55:39,2025-03-01 00:27:39,32,fatigue,False
S0004525,U01053,trend_hopper,2025-03-14 20:46:31,2025-03-14 21:08:31,22,goal_completed,False
S0004526,U04170,trend_hopper,2025-07-12 21:41:21,2025-07-12 22:03:21,22,interruption,True
S0004527,U03495,active_engager,2025-07-28 01:02:16,2025-07-28 01:25:16,23,goal_completed,False
S0004528,U04189,trend_hopper,2025-10-31 00:17:48,2025-10-31 00:27:48,10,interruption,False
S0004529,U04937,passive_scroller,2025-09-13 12:18:42,2025-09-13 12:26:42,8,boredom,True
S0004530,U04301,active_engager,2025-08-06 20:44:11,2025-08-06 21:10:11,26,goal_completed,False
S0004531,U04237,binge_user,2025-10-13 21:38:10,2025-10-13 22:53:10,75,boredom,False
S0004532,U01443,passive_scroller,2025-08-24 13:24:24,2025-08-24 13:38:24,14,interruption,True
S0004533,U00667,trend_hopper,2026-04-24 00:20:33,2026-04-24 00:35:33,15,goal_completed,False
S0004534,U00834,binge_user,2025-07-30 19:53:34,2025-07-30 21:31:34,98,interruption,False
S0004535,U03951,binge_user,2025-02-09 18:16:56,2025-02-09 19:43:56,87,interruption,True
S0004536,U03709,binge_user,2025-08-21 20:24:15,2025-08-21 21:42:15,78,fatigue,False
S0004537,U03960,binge_user,2025-07-07 21:05:18,2025-07-07 22:21:18,76,goal_completed,False
S0004538,U04011,passive_scroller,2026-01-31 19:35:27,2026-01-31 19:48:27,13,boredom,True
S0004539,U00949,trend_hopper,2026-02-11 20:45:12,2026-02-11 20:50:12,5,goal_completed,False
S0004540,U00792,active_engager,2026-02-23 20:56:05,2026-02-23 21:16:05,20,fatigue,False
S0004541,U00195,binge_user,2025-04-07 23:49:29,2025-04-08 00:37:29,48,goal_completed,False
S0004542,U02023,trend_hopper,2025-12-02 01:35:59,2025-12-02 01:47:59,12,goal_completed,False
S0004543,U02088,binge_user,2026-03-28 20:50:12,2026-03-28 23:09:12,139,fatigue,True
S0004544,U04366,active_engager,2025-02-26 21:45:14,2025-02-26 22:05:14,20,goal_completed,False
S0004545,U01664,binge_user,2025-07-30 20:53:37,2025-07-30 22:52:37,119,goal_completed,False
S0004546,U01498,binge_user,2025-09-27 22:26:14,2025-09-27 23:28:14,62,goal_completed,True
S0004547,U03820,passive_scroller,2025-05-25 19:30:53,2025-05-25 19:34:53,4,goal_completed,True
S0004548,U02630,trend_hopper,2026-04-05 21:20:37,2026-04-05 21:39:37,19,goal_completed,True
S0004549,U02976,passive_scroller,2026-02-06 18:01:56,2026-02-06 18:10:56,9,goal_completed,False
S0004550,U02454,passive_scroller,2026-04-29 13:26:18,2026-04-29 13:35:18,9,interruption,False
S0004551,U03401,trend_hopper,2025-03-18 22:35:40,2025-03-18 22:41:40,6,goal_completed,False
S0004552,U04171,passive_scroller,2026-01-04 21:18:49,2026-01-04 21:34:49,16,interruption,True
S0004553,U01146,binge_user,2026-03-05 19:57:42,2026-03-05 20:39:42,42,fatigue,False
S0004554,U04634,passive_scroller,2025-06-02 20:35:23,2025-06-02 20:37:23,2,fatigue,False
S0004555,U03342,active_engager,2026-05-01 08:58:55,2026-05-01 09:42:55,44,boredom,False
S0004556,U04961,active_engager,2026-01-22 23:58:29,2026-01-23 00:18:29,20,goal_completed,False
S0004557,U00977,binge_user,2025-03-05 22:01:54,2025-03-05 23:34:54,93,boredom,False
S0004558,U03439,binge_user,2025-10-02 20:49:03,2025-10-02 21:38:03,49,boredom,False
S0004559,U03221,passive_scroller,2025-04-12 12:35:26,2025-04-12 12:42:26,7,fatigue,True
S0004560,U03655,active_engager,2026-01-21 01:18:56,2026-01-21 01:28:56,10,fatigue,False
S0004561,U01482,binge_user,2026-03-19 01:22:26,2026-03-19 01:57:26,35,interruption,False
S0004562,U03280,active_engager,2025-01-03 00:27:19,2025-01-03 00:46:19,19,goal_completed,False
S0004563,U01058,trend_hopper,2026-01-07 13:48:07,2026-01-07 14:11:07,23,goal_completed,False
S0004564,U03952,binge_user,2025-08-28 23:19:22,2025-08-28 23:56:22,37,goal_completed,False
S0004565,U00604,trend_hopper,2025-06-29 23:18:12,2025-06-29 23:34:12,16,goal_completed,True
S0004566,U03900,binge_user,2025-12-07 22:26:34,2025-12-08 00:06:34,100,goal_completed,True
S0004567,U01997,passive_scroller,2025-08-07 22:53:15,2025-08-07 23:00:15,7,goal_completed,False
S0004568,U02097,trend_hopper,2025-03-09 18:57:33,2025-03-09 19:25:33,28,fatigue,True
S0004569,U03978,active_engager,2025-10-11 00:59:31,2025-10-11 01:45:31,46,goal_completed,True
S0004570,U00887,active_engager,2025-08-30 12:14:42,2025-08-30 12:56:42,42,interruption,True
S0004571,U00919,binge_user,2026-01-21 12:23:43,2026-01-21 13:37:43,74,goal_completed,False
S0004572,U01542,active_engager,2025-10-03 22:54:37,2025-10-03 23:38:37,44,boredom,False
S0004573,U03771,binge_user,2025-06-25 22:18:08,2025-06-25 22:58:08,40,interruption,False
S0004574,U03371,passive_scroller,2026-04-10 01:53:28,2026-04-10 02:08:28,15,goal_completed,False
S0004575,U00050,trend_hopper,2026-01-24 20:33:47,2026-01-24 20:58:47,25,goal_completed,True
S0004576,U02919,passive_scroller,2025-12-10 21:13:51,2025-12-10 21:24:51,11,fatigue,False
S0004577,U03187,passive_scroller,2025-01-28 21:02:21,2025-01-28 21:17:21,15,boredom,False
S0004578,U00059,binge_user,2025-08-27 18:12:30,2025-08-27 19:40:30,88,boredom,False
S0004579,U01076,passive_scroller,2026-02-06 23:05:36,2026-02-06 23:19:36,14,interruption,False
S0004580,U03898,active_engager,2025-07-19 21:47:14,2025-07-19 22:00:14,13,fatigue,True
S0004581,U01284,binge_user,2025-08-26 09:37:10,2025-08-26 10:39:10,62,boredom,False
S0004582,U02227,active_engager,2025-05-18 09:51:19,2025-05-18 10:24:19,33,goal_completed,True
S0004583,U03595,trend_hopper,2026-02-10 22:59:52,2026-02-10 23:10:52,11,interruption,False
S0004584,U02774,binge_user,2026-03-23 21:59:13,2026-03-23 23:52:13,113,fatigue,False
S0004585,U03006,active_engager,2025-06-27 20:57:13,2025-06-27 21:16:13,19,goal_completed,False
S0004586,U01376,passive_scroller,2025-03-08 23:08:11,2025-03-08 23:26:11,18,goal_completed,True
S0004587,U03338,passive_scroller,2026-01-21 23:54:01,2026-01-22 00:06:01,12,goal_completed,False
S0004588,U00324,active_engager,2026-01-08 20:35:21,2026-01-08 20:52:21,17,goal_completed,False
S0004589,U02760,trend_hopper,2025-05-11 13:53:20,2025-05-11 14:11:20,18,goal_completed,True
S0004590,U03215,binge_user,2025-08-14 19:52:36,2025-08-14 20:27:36,35,interruption,False
S0004591,U03240,passive_scroller,2025-05-23 22:57:08,2025-05-23 23:03:08,6,interruption,False
S0004592,U04767,binge_user,2025-02-13 19:52:49,2025-02-13 20:27:49,35,goal_completed,False
S0004593,U02811,active_engager,2026-01-07 22:04:17,2026-01-07 22:39:17,35,interruption,False
S0004594,U01781,trend_hopper,2025-03-14 20:28:54,2025-03-14 20:34:54,6,boredom,False
S0004595,U03653,trend_hopper,2025-06-17 22:32:06,2025-06-17 22:57:06,25,interruption,False
S0004596,U02527,active_engager,2025-07-05 19:36:08,2025-07-05 20:09:08,33,fatigue,True
S0004597,U00661,binge_user,2025-11-13 18:19:52,2025-11-13 19:29:52,70,goal_completed,False
S0004598,U03899,trend_hopper,2025-12-12 12:20:16,2025-12-12 12:35:16,15,fatigue,False
S0004599,U01964,passive_scroller,2026-05-01 21:32:50,2026-05-01 21:34:50,2,goal_completed,False
S0004600,U00300,trend_hopper,2025-09-28 22:11:40,2025-09-28 22:38:40,27,interruption,True
S0004601,U02586,binge_user,2025-11-01 21:35:38,2025-11-01 23:33:38,118,interruption,True
S0004602,U00479,binge_user,2025-01-03 13:44:36,2025-01-03 15:31:36,107,interruption,False
S0004603,U03996,active_engager,2025-12-24 23:18:10,2025-12-24 23:28:10,10,interruption,False
S0004604,U00148,active_engager,2025-05-29 12:13:48,2025-05-29 12:58:48,45,interruption,False
S0004605,U01705,passive_scroller,2025-03-19 23:35:59,2025-03-19 23:37:59,2,interruption,False
S0004606,U03183,binge_user,2026-04-24 13:17:29,2026-04-24 14:10:29,53,interruption,False
S0004607,U00649,active_engager,2025-07-11 20:55:02,2025-07-11 21:24:02,29,fatigue,False
S0004608,U00730,passive_scroller,2025-01-14 23:01:28,2025-01-14 23:03:28,2,goal_completed,False
S0004609,U02943,trend_hopper,2025-07-26 23:03:08,2025-07-26 23:27:08,24,goal_completed,True
S0004610,U01793,trend_hopper,2025-09-08 20:21:04,2025-09-08 20:43:04,22,interruption,False
S0004611,U03468,binge_user,2026-03-27 23:39:06,2026-03-28 00:17:06,38,goal_completed,False
S0004612,U03639,binge_user,2026-01-24 20:54:40,2026-01-24 22:21:40,87,goal_completed,True
S0004613,U02956,passive_scroller,2025-09-14 12:16:46,2025-09-14 12:29:46,13,fatigue,True
S0004614,U02965,binge_user,2025-06-19 21:16:17,2025-06-19 23:02:17,106,goal_completed,False
S0004615,U04091,active_engager,2025-04-04 19:42:45,2025-04-04 20:12:45,30,goal_completed,False
S0004616,U04267,trend_hopper,2025-06-29 09:33:16,2025-06-29 09:45:16,12,goal_completed,True
S0004617,U02188,active_engager,2025-03-27 23:30:47,2025-03-27 23:43:47,13,goal_completed,False
S0004618,U03354,active_engager,2025-04-07 18:31:50,2025-04-07 19:09:50,38,boredom,False
S0004619,U04736,binge_user,2026-02-13 01:57:12,2026-02-13 03:34:12,97,goal_completed,False
S0004620,U02022,binge_user,2025-06-07 20:15:15,2025-06-07 21:05:15,50,interruption,True
S0004621,U04931,passive_scroller,2026-01-27 00:49:14,2026-01-27 00:54:14,5,fatigue,False
S0004622,U01991,binge_user,2025-05-28 01:47:56,2025-05-28 02:53:56,66,boredom,False
S0004623,U03030,passive_scroller,2026-04-30 00:56:05,2026-04-30 01:03:05,7,goal_completed,False
S0004624,U03057,binge_user,2026-01-05 22:36:12,2026-01-06 00:13:12,97,fatigue,False
S0004625,U02123,active_engager,2025-04-09 00:31:48,2025-04-09 01:07:48,36,boredom,False
S0004626,U00833,trend_hopper,2026-01-23 22:15:38,2026-01-23 22:30:38,15,fatigue,False
S0004627,U03841,passive_scroller,2025-09-15 01:57:37,2025-09-15 01:59:37,2,interruption,False
S0004628,U03204,trend_hopper,2025-11-23 23:30:42,2025-11-23 23:54:42,24,fatigue,True
S0004629,U04951,passive_scroller,2026-03-10 20:27:01,2026-03-10 20:31:01,4,boredom,False
S0004630,U03344,passive_scroller,2026-03-24 23:29:01,2026-03-24 23:44:01,15,boredom,False
S0004631,U03516,binge_user,2025-08-09 09:39:54,2025-08-09 11:19:54,100,fatigue,True
S0004632,U01428,passive_scroller,2025-05-23 23:15:14,2025-05-23 23:29:14,14,goal_completed,False
S0004633,U02443,passive_scroller,2025-12-23 18:31:16,2025-12-23 18:37:16,6,interruption,False
S0004634,U02157,passive_scroller,2025-11-14 01:41:00,2025-11-14 01:46:00,5,interruption,False
S0004635,U01170,trend_hopper,2025-05-28 23:18:47,2025-05-28 23:41:47,23,interruption,False
S0004636,U01654,passive_scroller,2025-08-29 20:26:50,2025-08-29 20:28:50,2,boredom,False
S0004637,U04157,active_engager,2025-10-09 09:41:38,2025-10-09 10:20:38,39,interruption,False
S0004638,U02368,passive_scroller,2025-11-02 21:34:13,2025-11-02 21:37:13,3,boredom,True
S0004639,U03235,active_engager,2025-12-06 20:53:34,2025-12-06 21:47:34,54,interruption,True
S0004640,U02572,trend_hopper,2025-12-25 01:20:14,2025-12-25 01:29:14,9,interruption,False
S0004641,U02136,active_engager,2025-10-29 22:10:15,2025-10-29 22:45:15,35,goal_completed,False
S0004642,U00684,active_engager,2026-02-18 21:55:33,2026-02-18 22:20:33,25,interruption,False
S0004643,U02056,active_engager,2025-01-14 19:56:54,2025-01-14 20:27:54,31,fatigue,False
S0004644,U00417,binge_user,2025-04-10 13:24:15,2025-04-10 15:15:15,111,fatigue,False
S0004645,U00545,binge_user,2026-01-06 20:04:42,2026-01-06 21:40:42,96,interruption,False
S0004646,U04689,trend_hopper,2025-03-04 20:14:35,2025-03-04 20:38:35,24,boredom,False
S0004647,U04468,trend_hopper,2025-07-29 08:11:51,2025-07-29 08:21:51,10,fatigue,False
S0004648,U00284,binge_user,2025-09-29 20:58:41,2025-09-29 21:31:41,33,interruption,False
S0004649,U02515,passive_scroller,2025-07-03 22:23:45,2025-07-03 22:31:45,8,fatigue,False
S0004650,U02933,trend_hopper,2025-10-18 12:35:10,2025-10-18 12:57:10,22,interruption,True
S0004651,U02593,active_engager,2026-01-29 22:09:06,2026-01-29 22:26:06,17,interruption,False
S0004652,U02389,active_engager,2025-03-04 21:13:39,2025-03-04 21:41:39,28,boredom,False
S0004653,U04585,active_engager,2026-01-26 22:04:43,2026-01-26 22:40:43,36,boredom,False
S0004654,U00929,passive_scroller,2025-09-12 13:50:21,2025-09-12 13:56:21,6,fatigue,False
S0004655,U00266,passive_scroller,2025-07-02 22:44:57,2025-07-02 22:56:57,12,boredom,False
S0004656,U02747,binge_user,2025-08-24 01:00:06,2025-08-24 03:08:06,128,boredom,True
S0004657,U04588,trend_hopper,2025-12-19 12:58:02,2025-12-19 13:15:02,17,boredom,False
S0004658,U01248,trend_hopper,2026-01-09 20:27:12,2026-01-09 20:42:12,15,interruption,False
S0004659,U04332,binge_user,2025-09-11 12:50:53,2025-09-11 14:42:53,112,goal_completed,False
S0004660,U01333,active_engager,2025-01-30 19:36:48,2025-01-30 19:59:48,23,fatigue,False
S0004661,U00596,active_engager,2026-04-20 00:19:20,2026-04-20 00:35:20,16,fatigue,False
S0004662,U00729,passive_scroller,2025-04-29 18:58:55,2025-04-29 19:06:55,8,fatigue,False
S0004663,U02284,active_engager,2025-07-27 19:38:38,2025-07-27 19:53:38,15,boredom,True
S0004664,U00384,active_engager,2025-12-22 01:28:06,2025-12-22 02:09:06,41,boredom,False
S0004665,U00552,binge_user,2025-07-04 21:44:04,2025-07-04 22:57:04,73,goal_completed,False
S0004666,U04730,passive_scroller,2026-04-11 12:52:35,2026-04-11 12:55:35,3,fatigue,True
S0004667,U04282,active_engager,2025-03-29 22:28:20,2025-03-29 23:14:20,46,boredom,True
S0004668,U01627,passive_scroller,2025-04-18 01:05:19,2025-04-18 01:20:19,15,fatigue,False
S0004669,U03455,trend_hopper,2025-12-29 19:10:43,2025-12-29 19:30:43,20,goal_completed,False
S0004670,U02678,active_engager,2026-01-06 23:35:42,2026-01-07 00:19:42,44,goal_completed,False
S0004671,U04573,binge_user,2025-04-01 22:03:36,2025-04-01 22:46:36,43,interruption,False
S0004672,U04810,active_engager,2025-04-18 13:54:14,2025-04-18 14:09:14,15,goal_completed,False
S0004673,U00627,active_engager,2025-10-08 18:03:00,2025-10-08 18:24:00,21,goal_completed,False
S0004674,U01303,passive_scroller,2026-01-03 23:33:54,2026-01-03 23:41:54,8,goal_completed,True
S0004675,U02688,binge_user,2025-06-15 21:23:16,2025-06-15 22:13:16,50,interruption,True
S0004676,U03542,active_engager,2025-07-02 21:43:02,2025-07-02 22:09:02,26,goal_completed,False
S0004677,U04073,binge_user,2025-12-10 20:45:57,2025-12-10 21:50:57,65,boredom,False
S0004678,U02889,active_engager,2025-06-20 23:08:36,2025-06-20 23:23:36,15,goal_completed,False
S0004679,U00448,active_engager,2026-01-17 21:48:50,2026-01-17 22:26:50,38,interruption,True
S0004680,U01655,trend_hopper,2025-08-23 20:23:58,2025-08-23 20:49:58,26,boredom,True
S0004681,U04909,trend_hopper,2025-05-03 21:39:11,2025-05-03 21:45:11,6,interruption,True
S0004682,U04778,trend_hopper,2025-10-09 01:15:42,2025-10-09 01:35:42,20,goal_completed,False
S0004683,U01377,passive_scroller,2025-04-30 01:08:12,2025-04-30 01:20:12,12,fatigue,False
S0004684,U02859,binge_user,2025-10-17 19:02:59,2025-10-17 19:51:59,49,interruption,False
S0004685,U04529,trend_hopper,2026-03-01 21:45:45,2026-03-01 22:10:45,25,interruption,True
