user_id,username,country,age,persona,signup_date,binge_tendency,engagement_rate,favorite_categories
U03680,krussell,Armenia,34,passive_scroller,2026-03-11,0.33,0.04,"fitness,sports,food"
U03681,kellyrobert,Turkmenistan,41,passive_scroller,2026-04-19,0.31,0.03,"gaming,food,anime"
U03682,patricia17,Somalia,25,trend_hopper,2025-07-07,0.47,0.08,"fitness,gaming,music"
U03683,lawrence09,Liberia,38,trend_hopper,2025-05-13,0.47,0.1,"tech,gaming,anime"
U03684,anna70,Papua New Guinea,18,binge_user,2025-11-06,0.74,0.09,"sports,fitness,finance"
U03685,kcombs,Aruba,27,binge_user,2025-02-04,0.96,0.09,"tech,sports,gaming"
U03686,zmckinney,Spain,29,passive_scroller,2025-08-19,0.4,0.02,"music,tech,fitness"
U03687,lisa11,Monaco,33,active_engager,2026-02-23,0.58,0.25,"anime,music,sports"
U03688,williamswilliam,Saint Lucia,44,trend_hopper,2025-05-18,0.46,0.08,"gaming,fitness,anime"
U03689,boneill,Bosnia and Herzegovina,18,trend_hopper,2025-10-30,0.5,0.11,"sports,food,anime"
U03690,dcallahan,Nicaragua,32,active_engager,2025-06-10,0.62,0.3,"food,music,fitness"
U03691,ccole,Serbia,30,passive_scroller,2025-09-08,0.1,0.04,"memes,sports,gaming"
U03692,spatrick,Bolivia,44,binge_user,2025-03-03,0.88,0.14,"finance,tech,music"
U03693,ryandickerson,Botswana,44,binge_user,2025-01-29,0.72,0.08,"tech,music,finance"
U03694,lchapman,Central African Republic,34,active_engager,2026-03-20,0.56,0.22,"food,gaming,tech"
U03695,iwilson,Netherlands,33,passive_scroller,2025-02-17,0.39,0.03,"fitness,food,anime"
U03696,jessicawilson,Ghana,40,trend_hopper,2025-12-01,0.56,0.08,"memes,music,fitness"
U03697,larsonryan,Hong Kong,42,trend_hopper,2026-03-20,0.55,0.11,"finance,anime,sports"
U03698,brianna97,Congo,18,passive_scroller,2025-12-19,0.37,0.04,"fitness,anime,food"
U03699,dhartman,Oman,20,active_engager,2026-02-13,0.42,0.28,"food,memes,tech"
U03700,barberkimberly,Kyrgyz Republic,23,trend_hopper,2026-02-17,0.52,0.05,"sports,food,finance"
U03701,heidiwilliams,Bosnia and Herzegovina,34,binge_user,2025-04-26,0.83,0.07,"finance,tech,gaming"
U03702,michaelsmith,Nepal,40,trend_hopper,2025-01-08,0.59,0.12,"tech,anime,memes"
U03703,adamsjoseph,Hungary,18,active_engager,2026-02-28,0.6,0.3,"tech,anime,finance"
U03704,kathrynpatterson,Turks and Caicos Islands,40,trend_hopper,2025-09-24,0.55,0.08,"food,music,anime"
U03705,jmoore,Falkland Islands (Malvinas),40,passive_scroller,2026-02-20,0.18,0.02,"gaming,anime,memes"
U03706,tblack,Pitcairn Islands,25,active_engager,2025-02-01,0.49,0.3,"gaming,food,tech"
U03707,michael41,Egypt,41,passive_scroller,2026-03-20,0.24,0.04,"memes,food,finance"
U03708,thomaskimberly,Bahamas,30,binge_user,2025-07-19,0.99,0.1,"memes,fitness,finance"
U03709,hoganmatthew,Switzerland,29,binge_user,2026-04-18,0.97,0.12,"fitness,tech,memes"
U03710,rsutton,Papua New Guinea,29,trend_hopper,2026-01-06,0.59,0.07,"tech,food,music"
U03711,kimberly60,Turks and Caicos Islands,33,active_engager,2025-08-22,0.52,0.32,"food,fitness,memes"
U03712,kflores,Tajikistan,39,active_engager,2026-03-13,0.59,0.24,"memes,music,food"
U03713,donaldholt,Bermuda,29,trend_hopper,2025-04-03,0.58,0.11,"gaming,fitness,sports"
U03714,loriharmon,Anguilla,40,passive_scroller,2025-08-06,0.37,0.02,"fitness,music,gaming"
U03715,upope,Bulgaria,33,passive_scroller,2026-02-02,0.2,0.03,"memes,finance,music"
U03716,ggould,Kazakhstan,38,binge_user,2025-10-01,0.83,0.06,"finance,sports,tech"
U03717,cynthiaharmon,Morocco,39,trend_hopper,2025-08-03,0.56,0.11,"food,gaming,memes"
U03718,haroldrose,Benin,32,binge_user,2026-01-11,0.71,0.15,"food,memes,tech"
U03719,mackenzieroberts,French Polynesia,35,binge_user,2025-01-07,0.93,0.12,"finance,sports,fitness"
U03720,dnelson,Iraq,25,trend_hopper,2025-08-08,0.59,0.11,"music,fitness,tech"
U03721,martinezjuan,El Salvador,25,binge_user,2025-05-31,0.7,0.12,"finance,sports,memes"
U03722,traceynunez,Equatorial Guinea,21,active_engager,2025-08-31,0.6,0.22,"food,music,finance"
U03723,james64,Liechtenstein,21,passive_scroller,2025-02-05,0.17,0.01,"finance,food,sports"
U03724,wilsondestiny,Algeria,36,binge_user,2025-06-18,0.97,0.05,"food,sports,anime"
U03725,theodore52,Malta,20,passive_scroller,2026-02-13,0.17,0.05,"music,gaming,memes"
U03726,tonyastein,Tajikistan,28,active_engager,2026-02-09,0.5,0.3,"memes,food,fitness"
U03727,wrichmond,Paraguay,43,trend_hopper,2025-06-03,0.48,0.1,"sports,music,food"
U03728,carrillomark,Nepal,41,trend_hopper,2025-02-13,0.38,0.11,"gaming,memes,food"
U03729,bonniesanchez,New Zealand,29,trend_hopper,2026-01-10,0.46,0.06,"music,memes,tech"
U03730,michaelshepherd,Liechtenstein,36,passive_scroller,2025-07-31,0.35,0.05,"sports,tech,memes"
U03731,robinsonalan,Morocco,33,passive_scroller,2025-08-19,0.36,0.01,"music,gaming,food"
U03732,floydbrian,Madagascar,18,binge_user,2026-02-04,0.8,0.09,"sports,food,memes"
U03733,peterperry,Saint Barthelemy,34,active_engager,2025-09-16,0.56,0.33,"music,finance,sports"
U03734,ggonzalez,Singapore,32,binge_user,2025-10-04,0.9,0.13,"anime,fitness,finance"
U03735,mark75,Armenia,28,binge_user,2025-05-05,0.94,0.05,"sports,tech,fitness"
U03736,ashleykirsten,Gibraltar,25,passive_scroller,2025-01-23,0.34,0.02,"music,finance,tech"
U03737,brandonberger,United States Virgin Islands,34,binge_user,2025-07-07,0.78,0.05,"gaming,memes,fitness"
U03738,iadams,Korea,41,passive_scroller,2025-04-13,0.24,0.02,"music,tech,memes"
U03739,ypeters,Lebanon,36,binge_user,2026-04-03,0.83,0.13,"music,tech,food"
U03740,hallmitchell,Bermuda,37,binge_user,2025-06-23,0.74,0.11,"fitness,tech,music"
U03741,phillipgonzales,Gambia,36,active_engager,2025-08-05,0.45,0.27,"tech,music,fitness"
U03742,mduncan,Greenland,23,passive_scroller,2025-11-16,0.3,0.02,"gaming,sports,fitness"
U03743,wjames,Canada,29,passive_scroller,2025-11-27,0.16,0.03,"fitness,tech,finance"
U03744,samanthahowell,Syrian Arab Republic,37,trend_hopper,2025-04-19,0.45,0.12,"sports,gaming,fitness"
U03745,wintersjoseph,Senegal,19,binge_user,2025-07-11,0.95,0.1,"fitness,memes,tech"
U03746,monicastewart,Guadeloupe,44,trend_hopper,2025-01-18,0.33,0.09,"fitness,memes,finance"
U03747,oavila,Saudi Arabia,37,passive_scroller,2025-01-17,0.27,0.03,"sports,food,gaming"
U03748,roy19,Guadeloupe,34,active_engager,2025-02-05,0.43,0.26,"tech,fitness,finance"
U03749,wgarcia,San Marino,36,trend_hopper,2025-06-27,0.59,0.06,"anime,food,finance"
U03750,qheath,Ukraine,43,passive_scroller,2025-09-25,0.2,0.02,"gaming,tech,music"
U03751,qjacobson,Egypt,36,trend_hopper,2026-02-20,0.48,0.09,"sports,tech,food"
U03752,caseyhartman,Sierra Leone,24,trend_hopper,2025-09-18,0.42,0.1,"sports,music,tech"
U03753,tgallagher,Chad,33,active_engager,2025-01-03,0.49,0.33,"memes,music,tech"
U03754,stacyholden,Belize,41,binge_user,2025-01-08,0.75,0.11,"anime,memes,tech"
U03755,angela10,Morocco,19,trend_hopper,2025-05-31,0.57,0.09,"music,memes,food"
U03756,jacob35,Ecuador,25,trend_hopper,2025-08-16,0.48,0.06,"memes,gaming,anime"
U03757,amyharris,Bahrain,37,passive_scroller,2025-05-26,0.13,0.05,"memes,gaming,fitness"
U03758,salazarhannah,Burundi,21,active_engager,2025-05-16,0.49,0.27,"finance,music,gaming"
U03759,hernandezandrea,Montserrat,21,trend_hopper,2025-06-12,0.48,0.08,"food,gaming,memes"
U03760,austinherrera,Burundi,44,trend_hopper,2025-01-20,0.33,0.06,"finance,music,anime"
U03761,chelseasmith,Gambia,37,active_engager,2025-03-16,0.63,0.25,"anime,sports,music"
U03762,warrentravis,Zimbabwe,21,binge_user,2025-04-19,0.78,0.1,"finance,tech,fitness"
U03763,jessicaorr,Saint Martin,34,trend_hopper,2025-09-18,0.34,0.08,"fitness,memes,sports"
U03764,thomasjulie,Nepal,35,trend_hopper,2026-01-19,0.39,0.08,"food,tech,sports"
U03765,woodamy,Italy,24,active_engager,2025-09-13,0.54,0.23,"food,tech,music"
U03766,michael05,Tonga,21,trend_hopper,2025-01-14,0.52,0.09,"memes,music,sports"
U03767,pcarrillo,Somalia,30,passive_scroller,2025-11-16,0.37,0.04,"anime,tech,food"
U03768,angela02,Zimbabwe,39,trend_hopper,2026-04-22,0.55,0.11,"fitness,finance,memes"
U03769,annettejones,San Marino,45,active_engager,2025-08-28,0.4,0.16,"tech,music,gaming"
U03770,tylerdeleon,Saudi Arabia,32,active_engager,2025-12-04,0.49,0.17,"anime,music,tech"
U03771,gomezstephanie,Montserrat,34,binge_user,2026-01-06,0.97,0.14,"fitness,food,anime"
U03772,james75,Burundi,44,passive_scroller,2025-06-30,0.17,0.03,"gaming,anime,tech"
U03773,mooremaria,Sierra Leone,37,active_engager,2025-12-06,0.68,0.25,"memes,tech,anime"
U03774,lauramarshall,Iceland,42,trend_hopper,2025-11-11,0.49,0.09,"gaming,anime,tech"
U03775,brittney53,Serbia,38,passive_scroller,2025-10-18,0.29,0.02,"finance,sports,food"
U03776,mccoyvirginia,Chad,22,passive_scroller,2025-04-21,0.11,0.01,"tech,gaming,food"
U03777,jade54,Singapore,22,active_engager,2025-12-04,0.49,0.16,"memes,fitness,finance"
U03778,frostdavid,United Arab Emirates,29,active_engager,2025-06-21,0.54,0.3,"tech,memes,finance"
U03779,michellenewton,Qatar,35,active_engager,2025-08-02,0.57,0.16,"tech,gaming,anime"
U03780,campbellisaiah,Lithuania,32,active_engager,2025-05-14,0.41,0.31,"finance,memes,food"
U03781,byrdjoseph,Nepal,34,binge_user,2026-05-01,0.98,0.06,"sports,food,memes"
U03782,davidjefferson,Sao Tome and Principe,29,trend_hopper,2025-05-17,0.33,0.09,"anime,music,gaming"
U03783,ihamilton,United States of America,41,active_engager,2026-01-03,0.66,0.24,"anime,food,tech"
U03784,jessicapatterson,Cape Verde,23,binge_user,2025-09-28,0.73,0.06,"food,finance,anime"
U03785,bbennett,Aruba,23,binge_user,2025-03-23,0.74,0.06,"memes,gaming,anime"
U03786,ifreeman,Bulgaria,34,trend_hopper,2026-03-12,0.4,0.12,"sports,music,memes"
U03787,erikbrewer,Micronesia,34,active_engager,2026-03-22,0.54,0.15,"music,gaming,sports"
U03788,dylan07,Guinea,45,binge_user,2026-01-21,0.77,0.11,"memes,sports,food"
U03789,theresa97,Central African Republic,30,passive_scroller,2025-06-01,0.11,0.03,"memes,music,sports"
U03790,nicholas42,Tunisia,26,trend_hopper,2025-08-17,0.43,0.11,"food,finance,fitness"
U03791,barbaramerritt,Ecuador,36,passive_scroller,2025-01-14,0.21,0.05,"fitness,sports,music"
U03792,kaylaroberts,Mauritius,27,active_engager,2025-06-08,0.51,0.27,"food,tech,anime"
U03793,joseph85,Papua New Guinea,21,active_engager,2026-02-18,0.46,0.28,"gaming,sports,anime"
U03794,yalvarez,Uganda,27,binge_user,2026-03-26,0.96,0.1,"sports,music,memes"
U03795,ginaking,Tokelau,25,trend_hopper,2025-10-25,0.59,0.08,"finance,fitness,food"
U03796,stanleykurt,San Marino,26,binge_user,2026-02-05,0.87,0.1,"fitness,tech,finance"
U03797,theresascott,United States Minor Outlying Islands,35,binge_user,2026-04-20,0.92,0.13,"finance,gaming,sports"
U03798,jonesjohn,Mali,36,trend_hopper,2026-04-29,0.43,0.12,"music,food,finance"
U03799,abowman,Mauritania,18,trend_hopper,2025-02-19,0.52,0.09,"tech,fitness,sports"
U03800,stephenmiller,Hungary,29,passive_scroller,2025-04-02,0.22,0.04,"finance,tech,memes"
U03801,carolkelley,Lao People's Democratic Republic,33,active_engager,2026-03-27,0.52,0.17,"finance,tech,food"
U03802,mendezmichael,Papua New Guinea,42,binge_user,2025-04-05,0.98,0.08,"food,tech,memes"
U03803,adam45,American Samoa,32,trend_hopper,2026-02-09,0.34,0.11,"food,fitness,anime"
U03804,nmayo,Guam,31,binge_user,2026-02-08,0.92,0.06,"sports,gaming,memes"
U03805,tara47,Papua New Guinea,19,trend_hopper,2026-04-19,0.57,0.06,"memes,sports,finance"
U03806,virginia24,Panama,38,binge_user,2026-02-28,0.88,0.1,"memes,fitness,tech"
U03807,shelly41,Falkland Islands (Malvinas),19,trend_hopper,2025-04-29,0.5,0.06,"fitness,music,sports"
U03808,conleycarrie,Philippines,38,trend_hopper,2025-11-20,0.39,0.08,"memes,food,fitness"
U03809,carolyn27,Moldova,28,active_engager,2026-01-13,0.52,0.27,"food,fitness,finance"
U03810,jennifer06,India,28,binge_user,2025-11-08,0.76,0.1,"anime,food,tech"
U03811,jacksonjoe,Costa Rica,39,active_engager,2025-04-22,0.45,0.29,"food,finance,anime"
U03812,robertsrobert,Malawi,44,active_engager,2025-01-02,0.49,0.24,"gaming,food,tech"
U03813,fchaney,New Zealand,33,trend_hopper,2025-06-17,0.41,0.05,"gaming,anime,tech"
U03814,teresahughes,Georgia,43,passive_scroller,2025-08-22,0.35,0.03,"memes,fitness,food"
U03815,jacquelinevargas,Burundi,21,binge_user,2025-08-28,0.98,0.13,"music,fitness,finance"
U03816,duncanjimmy,Northern Mariana Islands,36,binge_user,2025-10-19,0.79,0.09,"finance,anime,music"
U03817,steelejohn,Italy,38,passive_scroller,2025-03-04,0.21,0.02,"fitness,sports,anime"
U03818,jmoore,Uganda,26,trend_hopper,2025-12-24,0.5,0.08,"fitness,sports,food"
U03819,martinkristen,India,40,passive_scroller,2025-07-22,0.19,0.03,"gaming,fitness,finance"
U03820,levinedebra,Sweden,36,passive_scroller,2025-11-24,0.4,0.04,"sports,anime,music"
U03821,davischristian,Bermuda,21,binge_user,2025-04-13,0.85,0.11,"memes,sports,tech"
U03822,stephanie15,Finland,37,trend_hopper,2025-11-07,0.43,0.11,"sports,music,food"
U03823,peterrodriguez,Venezuela,36,active_engager,2025-11-08,0.45,0.16,"music,fitness,tech"
U03824,catherinehumphrey,Haiti,19,binge_user,2025-05-23,0.82,0.13,"fitness,music,gaming"
U03825,woodssamuel,Benin,34,binge_user,2025-05-29,0.92,0.12,"anime,tech,music"
U03826,kyle35,Japan,36,passive_scroller,2025-10-20,0.38,0.03,"fitness,finance,food"
U03827,hmcpherson,Senegal,21,active_engager,2025-03-15,0.5,0.28,"music,fitness,memes"
U03828,sbanks,Samoa,39,passive_scroller,2025-01-01,0.26,0.04,"tech,memes,food"
U03829,fduncan,Cape Verde,19,binge_user,2025-04-02,0.82,0.12,"fitness,memes,gaming"
U03830,osbornekevin,Sao Tome and Principe,30,passive_scroller,2025-10-17,0.37,0.03,"food,tech,music"
U03831,jacoblyons,Pitcairn Islands,40,binge_user,2025-05-27,0.81,0.12,"anime,finance,memes"
U03832,robert02,Palestinian Territory,39,trend_hopper,2025-11-22,0.57,0.12,"sports,memes,finance"
U03833,regina13,El Salvador,34,trend_hopper,2025-04-06,0.55,0.1,"memes,finance,sports"
U03834,pschultz,Samoa,45,binge_user,2026-04-08,0.75,0.15,"fitness,anime,food"
U03835,steven59,Palau,20,passive_scroller,2025-10-21,0.18,0.03,"music,tech,memes"
U03836,dwilson,Afghanistan,40,passive_scroller,2026-04-28,0.28,0.04,"gaming,music,anime"
U03837,matthewbrown,Liberia,32,trend_hopper,2025-05-25,0.37,0.1,"sports,tech,anime"
U03838,jerome89,United Arab Emirates,38,trend_hopper,2026-04-25,0.54,0.06,"memes,fitness,gaming"
U03839,michaelnewton,Liechtenstein,41,active_engager,2025-09-13,0.7,0.24,"music,food,finance"
U03840,mcgeeanthony,Norfolk Island,39,trend_hopper,2026-02-07,0.49,0.1,"tech,finance,gaming"
U03841,manningmichael,Eritrea,20,passive_scroller,2025-06-11,0.39,0.03,"finance,tech,anime"
U03842,alexandravalentine,Tanzania,37,passive_scroller,2025-06-12,0.38,0.01,"food,memes,music"
U03843,clarkrebecca,Malawi,25,passive_scroller,2025-12-17,0.12,0.04,"sports,music,fitness"
U03844,rcooper,Costa Rica,32,passive_scroller,2025-09-27,0.25,0.04,"memes,finance,food"
U03845,george23,Saint Vincent and the Grenadines,31,active_engager,2026-02-21,0.47,0.17,"food,anime,fitness"
U03846,hjackson,Jersey,36,trend_hopper,2025-05-01,0.59,0.09,"sports,food,gaming"
U03847,alan78,Haiti,28,binge_user,2026-02-01,0.72,0.15,"sports,fitness,gaming"
U03848,smoore,Haiti,18,active_engager,2025-01-04,0.64,0.29,"memes,fitness,anime"
U03849,boydkeith,Guatemala,24,binge_user,2025-01-20,0.99,0.07,"sports,gaming,music"
U03850,courtneymendez,Cayman Islands,23,active_engager,2026-04-19,0.43,0.32,"food,anime,gaming"
U03851,callahanphillip,Gabon,29,active_engager,2025-12-29,0.48,0.18,"food,sports,finance"
U03852,christopherlawson,New Caledonia,31,passive_scroller,2026-04-02,0.13,0.05,"tech,anime,food"
U03853,frichardson,Dominica,42,trend_hopper,2025-08-08,0.3,0.07,"finance,anime,food"
U03854,joannefox,Japan,37,trend_hopper,2025-05-13,0.48,0.07,"food,memes,sports"
U03855,ffrancis,Saint Vincent and the Grenadines,19,active_engager,2026-02-07,0.56,0.31,"tech,fitness,gaming"
U03856,bradley22,Korea,20,active_engager,2025-07-01,0.45,0.33,"tech,finance,gaming"
U03857,justin67,Paraguay,28,trend_hopper,2026-04-10,0.45,0.08,"memes,music,fitness"
U03858,jvaldez,Monaco,37,binge_user,2025-01-28,0.95,0.14,"tech,food,fitness"
U03859,scott53,United States Virgin Islands,22,passive_scroller,2025-08-24,0.1,0.03,"gaming,tech,sports"
U03860,trevinogregory,Czech Republic,24,passive_scroller,2025-07-27,0.19,0.02,"finance,tech,anime"
U03861,joejames,Greece,29,active_engager,2026-02-02,0.59,0.3,"memes,anime,sports"
U03862,dramirez,Azerbaijan,38,passive_scroller,2026-01-26,0.13,0.02,"anime,fitness,music"
U03863,rebekahbaker,Venezuela,41,passive_scroller,2026-01-24,0.31,0.04,"finance,music,gaming"
U03864,tiffanyhawkins,Lao People's Democratic Republic,20,active_engager,2025-01-11,0.64,0.18,"music,memes,tech"
U03865,jross,Serbia,28,active_engager,2025-06-13,0.44,0.33,"gaming,finance,memes"
U03866,bentonrachel,United Arab Emirates,18,trend_hopper,2025-02-07,0.53,0.11,"finance,food,fitness"
U03867,lisa49,Falkland Islands (Malvinas),19,trend_hopper,2025-07-11,0.49,0.11,"gaming,anime,music"
U03868,lpatterson,India,20,trend_hopper,2025-12-11,0.33,0.09,"anime,food,finance"
U03869,jonestammy,Montserrat,32,binge_user,2025-04-13,0.98,0.1,"music,sports,memes"
U03870,michaelhill,Dominica,28,active_engager,2025-02-24,0.45,0.33,"food,finance,gaming"
U03871,tbrown,French Polynesia,30,binge_user,2025-11-09,0.93,0.13,"memes,sports,anime"
U03872,theresa14,Djibouti,36,binge_user,2025-12-12,0.98,0.07,"music,gaming,finance"
U03873,kallen,Svalbard & Jan Mayen Islands,44,binge_user,2026-02-20,0.96,0.05,"finance,fitness,tech"
U03874,terrychristopher,Pitcairn Islands,42,passive_scroller,2026-01-23,0.2,0.03,"memes,music,finance"
U03875,michaelharrell,Jamaica,29,trend_hopper,2025-08-22,0.41,0.08,"fitness,gaming,food"
U03876,susanjohnson,Thailand,21,trend_hopper,2026-01-27,0.48,0.1,"memes,fitness,food"
U03877,srogers,Central African Republic,40,binge_user,2026-01-12,0.85,0.1,"gaming,tech,sports"
U03878,dennisteresa,Malawi,27,active_engager,2026-02-18,0.63,0.22,"finance,music,fitness"
U03879,john18,Mauritania,21,trend_hopper,2026-03-11,0.41,0.07,"gaming,finance,fitness"
U03880,jacobgonzales,Saint Helena,40,binge_user,2025-06-11,0.92,0.13,"music,memes,sports"
U03881,farrellluke,Madagascar,29,binge_user,2025-01-25,0.98,0.09,"sports,food,finance"
U03882,victor54,Senegal,27,trend_hopper,2025-08-18,0.52,0.12,"tech,memes,food"
U03883,fstanley,Dominican Republic,43,active_engager,2026-03-14,0.66,0.33,"tech,food,music"
U03884,ian64,Luxembourg,31,passive_scroller,2025-09-14,0.11,0.01,"memes,tech,gaming"
U03885,qmendez,Egypt,34,passive_scroller,2025-01-29,0.25,0.04,"sports,memes,music"
U03886,vjones,Poland,40,binge_user,2026-05-01,0.83,0.13,"food,memes,tech"
U03887,hyoung,Sri Lanka,43,binge_user,2025-12-19,0.77,0.07,"sports,music,finance"
U03888,mitchellbrittany,Iran,37,active_engager,2026-01-05,0.53,0.21,"finance,tech,music"
U03889,bunderwood,Indonesia,33,binge_user,2025-08-11,0.9,0.12,"fitness,anime,memes"
U03890,dconley,Trinidad and Tobago,34,binge_user,2025-06-25,0.83,0.07,"anime,memes,tech"
U03891,bcurry,Tanzania,28,active_engager,2025-10-29,0.49,0.31,"gaming,tech,food"
U03892,jason08,Korea,32,binge_user,2026-01-30,0.95,0.07,"gaming,sports,food"
U03893,langchris,Cape Verde,30,trend_hopper,2025-10-03,0.51,0.05,"fitness,anime,food"
U03894,millerlaura,Zimbabwe,35,trend_hopper,2025-06-24,0.42,0.06,"food,sports,memes"
U03895,barrymorris,Sri Lanka,37,trend_hopper,2025-08-26,0.45,0.09,"gaming,finance,sports"
U03896,loribryant,Congo,44,active_engager,2026-04-17,0.62,0.29,"gaming,finance,music"
U03897,troybarker,Cayman Islands,36,active_engager,2025-07-07,0.57,0.28,"sports,food,gaming"
U03898,russell55,Zimbabwe,44,active_engager,2026-03-24,0.53,0.22,"tech,sports,finance"
U03899,smithchristopher,New Zealand,45,trend_hopper,2025-08-13,0.35,0.1,"memes,fitness,gaming"
U03900,gsmith,Brazil,41,binge_user,2025-02-23,0.99,0.09,"food,anime,sports"
U03901,wisetammy,Iran,20,active_engager,2025-01-21,0.68,0.26,"anime,finance,memes"
U03902,daltonkerry,United States of America,33,passive_scroller,2026-03-16,0.15,0.04,"anime,gaming,tech"
U03903,sophiataylor,Serbia,29,binge_user,2026-02-16,0.91,0.1,"finance,anime,food"
U03904,russelljackie,Mayotte,33,binge_user,2025-01-20,0.94,0.05,"fitness,finance,music"
U03905,eking,Ethiopia,22,trend_hopper,2025-04-24,0.35,0.07,"tech,memes,food"
U03906,kingmichelle,Swaziland,24,passive_scroller,2025-12-04,0.38,0.01,"sports,anime,memes"
U03907,nathanielroberson,Eritrea,25,active_engager,2025-07-06,0.68,0.28,"finance,tech,music"
U03908,tonyburton,Martinique,19,trend_hopper,2025-02-13,0.58,0.06,"sports,memes,tech"
U03909,joseph69,New Caledonia,37,passive_scroller,2025-07-13,0.35,0.02,"sports,anime,tech"
U03910,ellendixon,Saint Martin,45,binge_user,2025-01-26,0.9,0.08,"sports,fitness,gaming"
U03911,robinsonjoshua,Latvia,20,passive_scroller,2025-12-11,0.15,0.03,"finance,gaming,music"
U03912,hansonkrista,Mayotte,35,active_engager,2026-01-31,0.45,0.31,"food,music,sports"
U03913,pobrien,Czech Republic,32,passive_scroller,2025-07-05,0.16,0.03,"anime,tech,music"
U03914,thomas56,Gibraltar,20,trend_hopper,2025-03-26,0.45,0.06,"memes,anime,finance"
U03915,teresa54,Cambodia,33,trend_hopper,2025-09-24,0.56,0.08,"memes,anime,fitness"
U03916,autumnorr,Saint Barthelemy,32,passive_scroller,2025-07-07,0.25,0.03,"food,sports,music"
U03917,gmiller,Guinea,29,active_engager,2026-02-27,0.49,0.31,"sports,food,fitness"
U03918,wvasquez,Portugal,27,active_engager,2025-06-02,0.66,0.27,"anime,sports,tech"
U03919,kevin89,Saint Kitts and Nevis,36,passive_scroller,2026-01-13,0.1,0.03,"anime,food,gaming"
U03920,estradaadam,Faroe Islands,26,active_engager,2026-04-28,0.4,0.23,"sports,anime,finance"
U03921,margaret23,Cape Verde,20,trend_hopper,2025-01-12,0.55,0.12,"sports,gaming,food"
U03922,sanchezjeffery,Somalia,38,binge_user,2026-02-03,0.91,0.1,"memes,music,gaming"
U03923,lisatorres,Montenegro,19,passive_scroller,2025-12-17,0.2,0.03,"gaming,memes,food"
U03924,nicolasreyes,Norway,21,passive_scroller,2026-04-05,0.22,0.03,"sports,anime,gaming"
U03925,barbara40,Algeria,29,active_engager,2026-04-25,0.53,0.25,"sports,music,gaming"
U03926,sheri27,Hungary,37,passive_scroller,2025-09-23,0.35,0.05,"food,music,anime"
U03927,nmorgan,Ghana,31,active_engager,2025-09-07,0.42,0.27,"anime,fitness,music"
U03928,jamesduncan,Peru,39,trend_hopper,2025-03-07,0.42,0.07,"sports,gaming,memes"
U03929,michaelschneider,Cocos (Keeling) Islands,20,trend_hopper,2026-04-23,0.35,0.06,"gaming,music,tech"
U03930,ysmith,Zambia,33,passive_scroller,2025-08-12,0.37,0.01,"finance,memes,music"
U03931,gcameron,Brazil,42,trend_hopper,2025-12-20,0.52,0.09,"fitness,tech,anime"
U03932,annacampbell,French Guiana,42,passive_scroller,2025-01-06,0.13,0.04,"gaming,music,fitness"
U03933,tobrien,Macao,40,passive_scroller,2026-01-24,0.14,0.04,"music,sports,tech"
U03934,johngilmore,Denmark,18,binge_user,2025-01-17,0.92,0.1,"fitness,finance,tech"
U03935,jessica60,Italy,39,trend_hopper,2026-02-16,0.45,0.06,"gaming,finance,music"
U03936,wilkersonpaula,Lithuania,35,active_engager,2025-11-26,0.6,0.33,"gaming,anime,fitness"
U03937,thall,Cuba,38,passive_scroller,2025-11-04,0.24,0.04,"food,tech,anime"
U03938,upatel,Nepal,40,active_engager,2025-09-10,0.64,0.22,"music,sports,memes"
U03939,bford,Iraq,36,binge_user,2026-03-08,0.7,0.08,"memes,anime,sports"
U03940,lopezmelissa,Cape Verde,31,passive_scroller,2026-03-19,0.29,0.02,"sports,anime,food"
U03941,robertharper,Seychelles,30,active_engager,2025-09-04,0.42,0.28,"gaming,music,fitness"
U03942,leslie56,Israel,45,active_engager,2025-12-31,0.7,0.3,"tech,food,anime"
U03943,benjaminmcdowell,Egypt,19,trend_hopper,2025-01-08,0.36,0.11,"music,tech,sports"
U03944,hsteele,Yemen,42,binge_user,2025-03-17,0.97,0.11,"sports,music,anime"
U03945,georgeruiz,Monaco,43,passive_scroller,2025-11-19,0.25,0.04,"sports,gaming,fitness"
U03946,fsaunders,Hungary,29,active_engager,2025-03-18,0.62,0.18,"tech,memes,sports"
U03947,avilajohn,Angola,45,active_engager,2026-03-20,0.56,0.21,"tech,sports,finance"
U03948,shawalicia,Mauritius,30,passive_scroller,2026-01-02,0.36,0.02,"finance,sports,music"
U03949,zrobinson,Anguilla,29,trend_hopper,2025-03-29,0.44,0.06,"food,tech,memes"
U03950,oscar25,United States Virgin Islands,39,active_engager,2026-04-03,0.45,0.16,"sports,tech,gaming"
U03951,whitetaylor,Fiji,31,binge_user,2025-01-12,0.86,0.05,"sports,food,fitness"
U03952,parkertyler,Kazakhstan,40,binge_user,2025-05-01,0.98,0.12,"memes,music,finance"
U03953,jeffrey33,Madagascar,29,passive_scroller,2025-09-14,0.12,0.02,"food,music,fitness"
U03954,ymoody,Zimbabwe,45,binge_user,2025-12-11,0.76,0.05,"fitness,finance,gaming"
U03955,cooknicole,North Macedonia,25,active_engager,2026-03-29,0.64,0.23,"food,music,memes"
U03956,goodraymond,Myanmar,26,binge_user,2025-07-14,0.88,0.08,"tech,finance,food"
